job_plan_code,user_code_hash,trust_level_code,parent_trust_level_code,department,specialty,planning_year,plan_stage,currentStageOrdinal,daysInCurrentStage,pAsPerWeek,paidPA,minsPerWeek,ntPerPA,workType,doctorClassification,isSignedUpToNewContract,isAnnualised,uses5thWeekPerQuarter,hasTeamPlanLink,totalPAs,dccPAs,spaPAs,cpPAs,otherPAs,isOnCall,isShift,isCPD,priorTotalPAs,priorDccPAs,priorSpaPAs,yearsSinceLastPlan,peerMedianSpaShare,peerMedianDccShare,peerGroupSize,paLimitBreach,spaAbovePeerThreshold,missingTeamPlanLink,teamPlanAlignmentScore,teamDemandPAs,teamPlannedCapacityPAs,historyChangeCount,hasMediationOrAppeal,hasNewManagerChanges,planReturnedToDiscussionAfterSignoff,isLocum,gradeCode,isConsultant
JP-2026-000076,5888935200259003,TLC-ONC,TLC-MED,Medicine,Oncology,2026,Discussion,2,12,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,9.5,2.25,0.25,0.0,false,false,true,12.0,9.5,2.75,1,0.19,0.76,21,false,false,false,0.913,34.5,31.5,2,false,false,false,false,CONS,true
JP-2022-000077,1A52B2603BA550B7,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2022,Discussion,2,10,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.5,2.25,0.25,0.5,false,true,false,11.25,8.75,2.5,1,0.2,0.75,28,false,false,false,0.948,34.7,32.9,0,false,false,false,false,CONS,true
JP-2024-000078,07F4F7E28A8D7D94,TLC-UROL,TLC-SURG,Surgery,Urology,2024,SignOff,3,24,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,9.0,2.75,0.0,0.0,true,false,true,11.0,8.75,2.5,1,0.19,0.76,11,false,false,false,0.794,41.8,33.2,1,false,false,false,false,CONS,true
JP-2026-000079,B5333849D24A7F93,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Draft,1,1,11.25,11.25,2700,240,FullTime,Consultant,true,false,true,true,11.25,8.75,2.5,0.0,0.0,true,false,false,10.75,8.5,2.75,1,0.21,0.73,21,false,false,false,1.019,36.4,37.1,7,false,false,false,false,CONS,true
JP-2025-000080,987ED2C52AABCD58,TLC-ENT,TLC-SURG,Surgery,ENT,2025,SignOff,3,41,11.5,11.5,2760,240,FullTime,Consultant,false,false,false,true,11.5,8.75,2.0,0.5,0.25,false,false,true,11.0,8.5,2.0,1,0.18,0.77,28,false,false,false,0.817,36.7,30.0,4,false,false,false,false,CONS,true
JP-2024-000081,87BF013B95473522,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2024,Discussion,2,43,10.0,10.0,2400,240,FullTime,Associate Specialist,false,false,false,true,10.0,7.0,2.0,0.0,1.0,true,false,false,10.0,7.0,2.0,2,0.2,0.76,24,false,false,false,0.964,49.5,47.7,2,false,false,false,false,ASSOCSPEC,false
JP-2026-000082,F8645A25D83B178E,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Discussion,2,9,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.0,4.0,0.0,0.0,true,false,true,11.75,9.25,2.5,1,0.21,0.73,23,false,true,false,1.036,39.3,40.7,9,false,false,false,false,CONS,true
JP-2023-000083,2567681AA651E6EA,TLC-RESP,TLC-MED,Medicine,Respiratory,2023,Locked,4,25,10.0,10.0,2400,240,FullTime,Associate Specialist,true,false,false,true,10.0,7.75,1.75,0.5,0.0,false,false,false,9.75,8.0,1.5,1,0.2,0.75,24,false,false,false,1.03,43.2,44.5,3,false,false,false,false,ASSOCSPEC,false
JP-2022-000084,FEF16CD1D411E379,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2022,Draft,1,60,11.5,11.5,2760,240,FullTime,SAS,true,false,false,true,11.5,8.75,2.75,0.0,0.0,true,false,false,11.0,9.0,2.5,2,0.17,0.79,23,true,false,false,0.965,48.1,46.4,31,false,false,false,false,SAS,false
JP-2025-000085,514EFA22F98323B0,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,Discussion,2,36,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,8.5,1.5,0.5,0.0,true,false,false,10.75,8.75,1.75,2,0.17,0.79,10,false,false,false,1.0,46.4,46.4,8,false,false,false,false,CONS,true
JP-2026-000086,6298B3617D03D9A6,TLC-DERM,TLC-MED,Medicine,Dermatology,2026,Discussion,2,25,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.75,1.75,0.5,0.5,true,false,true,11.0,9.0,1.5,1,0.18,0.78,18,false,false,false,0.951,32.9,31.3,7,false,false,false,false,CONS,true
JP-2024-000087,6746E9C9F883E051,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2024,Discussion,2,8,9.75,9.75,2340,240,FullTime,Consultant,true,false,false,true,9.75,6.75,2.5,0.5,0.0,true,false,false,9.75,6.75,2.75,2,0.2,0.75,18,false,false,false,0.925,42.6,39.4,1,false,true,false,false,CONS,true
JP-2023-000088,6B3AF3610DAC4D64,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,Draft,1,10,11.5,11.5,2760,240,FullTime,SAS,true,false,false,true,11.5,7.5,3.75,0.25,0.0,true,false,false,11.5,8.5,2.75,1,0.2,0.76,23,true,true,false,0.841,54.1,45.5,13,false,false,false,false,SAS,false
JP-2025-000089,1C151F75216E7169,TLC-ONC,TLC-MED,Medicine,Oncology,2025,Draft,1,16,5.75,5.75,1380,240,PartTime,Consultant,true,false,false,true,5.75,4.25,1.5,0.0,0.0,true,false,false,6.25,4.0,1.75,1,0.19,0.76,16,false,false,false,0.844,34.6,29.2,5,false,false,false,false,CONS,true
JP-2022-000090,CDD633893D518554,TLC-UROL,TLC-SURG,Surgery,Urology,2022,Draft,1,5,10.75,10.75,2580,240,FullTime,Consultant,true,false,true,true,10.75,8.0,1.75,0.0,1.0,true,false,false,10.25,7.75,1.75,2,0.19,0.76,6,false,false,false,0.97,36.1,35.0,8,false,false,false,false,CONS,true
JP-2026-000091,04634425360CF2E7,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,10,11.0,11.0,2640,240,FullTime,Associate Specialist,true,false,false,true,11.0,8.25,2.75,0.0,0.0,false,false,true,11.5,8.25,2.5,1,0.2,0.75,27,false,false,false,0.98,40.8,40.0,2,false,false,false,false,ASSOCSPEC,false
JP-2022-000092,FB27BDABDAB40670,TLC-DERM,TLC-MED,Medicine,Dermatology,2022,Draft,1,16,11.0,11.0,2640,240,FullTime,SAS,true,false,false,true,11.0,7.25,2.25,0.75,0.75,false,false,true,10.75,7.0,2.25,1,0.18,0.78,8,false,false,false,0.991,35.1,34.8,3,false,false,false,false,SAS,false
JP-2025-000093,DB075916A19A8989,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2025,Locked,4,65,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,8.25,1.75,0.0,0.0,false,false,true,10.5,8.0,2.0,1,0.17,0.79,17,false,false,false,0.935,49.5,46.3,5,false,false,false,false,CONS,true
JP-2025-000094,4F72D5496F4668BF,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,Locked,4,88,10.5,10.5,2520,240,FullTime,Consultant,false,false,false,false,10.5,8.0,2.25,0.25,0.0,false,false,false,10.0,8.25,2.0,1,0.2,0.75,29,false,false,true,0.998,42.5,42.4,4,false,false,false,false,CONS,true
JP-2023-000095,6469111DE71B9B14,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2023,Draft,1,15,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.0,2.25,0.25,0.5,false,false,false,11.5,8.0,2.25,1,0.2,0.76,8,false,false,false,0.946,57.5,54.4,7,false,false,false,false,CONS,true
JP-2025-000096,B0DB5C0A6455E4B5,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Discussion,2,30,11.5,11.5,2760,240,FullTime,SAS,true,false,false,true,11.5,8.75,2.25,0.0,0.5,false,false,false,12.0,8.5,2.5,2,0.18,0.78,34,true,false,false,0.929,33.7,31.3,2,false,true,false,false,SAS,false
JP-2025-000097,A7EA73E8A7132AE4,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,SignOff,3,24,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,7.5,3.5,0.25,0.25,false,false,true,11.5,8.25,2.75,1,0.2,0.75,10,false,true,false,0.842,38.5,32.4,19,false,false,false,false,CONS,true
JP-2026-000098,60740ABAE8354A9E,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2026,Discussion,2,23,12.0,12.0,2880,240,FullTime,Consultant,false,true,false,true,12.0,9.25,2.25,0.25,0.25,false,false,false,12.0,9.25,2.25,1,0.18,0.78,30,false,false,false,0.958,52.7,50.5,1,false,false,false,false,CONS,true
JP-2024-000099,321440A926554142,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2024,Discussion,2,11,11.5,11.5,2760,240,FullTime,SAS,true,false,false,true,11.5,8.25,2.5,0.5,0.25,false,false,true,11.0,7.75,2.75,1,0.2,0.75,23,true,false,false,0.783,36.8,28.8,7,false,false,false,false,SAS,false
JP-2025-000100,AE821EA6ABD8DECB,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2025,Discussion,2,15,9.5,9.5,2280,240,PartTime,Consultant,true,false,false,true,9.5,7.75,1.5,0.25,0.0,true,false,true,10.0,7.75,1.25,1,0.18,0.78,21,false,false,false,0.934,44.1,41.2,1,false,false,false,false,CONS,true
JP-2026-000101,3DC28690E31059D9,TLC-UROL,TLC-SURG,Surgery,Urology,2026,Draft,1,36,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,false,10.0,7.25,2.5,0.0,0.25,true,false,true,9.75,7.5,2.75,1,0.19,0.76,13,false,false,true,0.998,40.3,40.2,36,false,true,false,false,CONS,true
JP-2024-000102,01740DE2861D9231,TLC-DERM,TLC-MED,Medicine,Dermatology,2024,Draft,1,12,11.75,11.75,2820,240,FullTime,Consultant,true,false,false,true,11.75,9.0,2.0,0.25,0.5,false,false,true,11.75,9.0,1.5,1,0.18,0.78,19,false,false,false,0.932,33.9,31.6,7,false,false,false,false,CONS,true
JP-2023-000103,321440A926554142,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2023,Locked,4,172,12.0,12.0,2880,240,FullTime,SAS,true,false,false,false,12.0,9.5,2.5,0.0,0.0,true,false,true,11.75,9.0,2.75,1,0.2,0.75,30,true,false,true,,,,14,true,false,true,false,SAS,false
JP-2026-000104,7F512C08A4E42BC2,TLC-DERM,TLC-MED,Medicine,Dermatology,2026,Discussion,2,43,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,8.25,2.5,0.0,0.0,false,false,true,10.25,8.0,2.25,2,0.18,0.78,17,false,false,false,0.975,35.3,34.4,4,false,false,false,false,CONS,true
JP-2026-000105,88BD87FFC282936E,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2026,Discussion,2,7,5.5,5.5,1320,240,PartTime,Associate Specialist,true,true,false,true,5.5,4.25,1.0,0.25,0.0,false,true,true,5.75,4.5,1.25,1,0.18,0.78,24,false,false,false,1.007,44.9,45.2,0,false,false,false,false,ASSOCSPEC,false
JP-2026-000106,E317F3C12BE37B63,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2026,Discussion,2,19,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.0,3.75,0.25,0.0,true,false,false,11.25,9.0,2.75,1,0.18,0.78,11,false,true,false,0.982,54.1,53.1,0,false,false,false,false,CONS,true
JP-2026-000107,22637F2C8D041475,TLC-UROL,TLC-SURG,Surgery,Urology,2026,Discussion,2,30,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,7.5,2.5,0.0,0.0,false,false,false,10.5,7.25,2.25,2,0.19,0.76,27,false,false,false,0.94,36.6,34.4,8,false,false,false,false,CONS,true
JP-2025-000108,DE40AF81533C143A,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2025,SignOff,3,91,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.75,3.25,0.0,0.0,true,false,true,11.5,8.75,3.25,1,0.2,0.75,12,false,false,false,0.942,43.1,40.6,13,false,false,false,true,CONS,true
JP-2024-000109,52E809090DD04C4D,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2024,Draft,1,5,12.0,12.0,2880,240,FullTime,Consultant,false,false,false,false,12.0,7.5,4.25,0.25,0.0,true,false,false,11.75,8.75,2.75,1,0.17,0.79,34,false,true,true,,,,0,false,false,false,true,CONS,true
JP-2026-000110,446B1762BA5AAAA9,TLC-ENT,TLC-SURG,Surgery,ENT,2026,SignOff,3,25,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,8.25,3.5,0.25,0.0,true,false,false,12.0,9.0,2.0,1,0.18,0.77,22,false,true,false,0.941,35.6,33.5,1,false,false,false,false,CONS,true
JP-2025-000111,F52A14A2F3788901,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2025,SignOff,3,53,11.0,11.0,2640,240,FullTime,SAS,true,false,false,true,11.0,7.0,3.5,0.5,0.0,false,false,false,10.75,7.75,2.75,1,0.18,0.78,11,false,true,false,0.942,55.4,52.2,0,false,false,false,false,SAS,false
JP-2024-000112,0CDEA903EADF98B2,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2024,SignOff,3,19,7.0,7.0,1680,240,PartTime,Consultant,true,false,false,false,7.0,4.75,2.0,0.25,0.0,false,false,false,7.0,5.75,0.5,1,0.18,0.78,21,false,true,true,1.0,47.4,47.4,0,false,false,false,false,CONS,true
JP-2025-000113,EA0FEBCB84D192A6,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2025,Discussion,2,17,10.0,10.0,2400,240,FullTime,Associate Specialist,true,false,false,true,10.0,6.75,2.75,0.5,0.0,false,false,false,10.0,6.75,2.75,1,0.2,0.76,12,false,false,false,0.93,45.9,42.7,9,false,false,false,true,ASSOCSPEC,false
JP-2025-000114,F4517CBBEEF46E35,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Locked,4,76,9.75,9.75,2340,240,FullTime,Consultant,false,false,false,true,9.75,7.0,2.25,0.5,0.0,true,false,true,9.25,6.75,2.5,1,0.22,0.74,20,false,false,false,0.974,37.9,36.9,8,false,false,false,false,CONS,true
JP-2025-000115,6263D9C754F10F21,TLC-ENT,TLC-SURG,Surgery,ENT,2025,Discussion,2,67,7.0,7.0,1680,240,PartTime,Consultant,true,false,false,true,7.0,4.75,1.75,0.5,0.0,true,false,true,6.5,4.5,1.5,1,0.18,0.77,17,false,false,false,0.941,39.3,37.0,31,false,false,false,false,CONS,true
JP-2026-000116,A1AF2B77747ACD47,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,11,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.5,2.25,0.0,0.25,false,true,false,10.75,8.5,2.0,1,0.2,0.75,23,false,false,false,0.975,44.1,43.0,2,false,false,false,false,CONS,true
JP-2024-000117,42B5A407D93B0D59,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,SignOff,3,127,8.5,8.5,2040,240,PartTime,Consultant,true,false,false,true,8.5,6.0,2.25,0.25,0.0,false,false,false,8.5,6.25,2.5,1,0.21,0.73,29,false,false,false,0.955,35.2,33.6,19,false,false,true,false,CONS,true
JP-2026-000118,A0CD98D13E2B56FC,TLC-UROL,TLC-SURG,Surgery,Urology,2026,Discussion,2,29,6.0,6.0,1440,240,PartTime,Consultant,true,false,false,true,6.0,4.0,1.75,0.25,0.0,false,false,true,5.5,4.75,0.75,1,0.19,0.76,21,false,true,false,0.978,32.4,31.7,1,false,false,false,false,CONS,true
JP-2024-000119,884B8C3777B7E596,TLC-RESP,TLC-MED,Medicine,Respiratory,2024,Draft,1,10,13.25,13.25,3180,240,FullTime,Consultant,true,false,false,true,13.25,10.0,1.75,0.5,1.0,false,false,true,13.5,10.0,1.75,1,0.2,0.75,9,true,false,false,0.975,35.4,34.5,9,false,false,false,false,CONS,true
JP-2022-000120,10E31A1A7A373835,TLC-DERM,TLC-MED,Medicine,Dermatology,2022,Discussion,2,39,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.75,2.5,0.25,0.0,false,false,false,11.5,9.0,2.25,1,0.18,0.78,11,false,false,false,0.81,30.6,24.8,1,false,false,false,false,CONS,true
JP-2023-000121,AE821EA6ABD8DECB,TLC-GENSURG,TLC-SURG,Surgery,General Surgery,2023,Locked,4,101,11.75,11.75,2820,240,FullTime,Consultant,true,true,false,true,11.75,9.25,2.25,0.25,0.0,false,false,true,11.5,9.75,2.25,1,0.18,0.78,8,false,false,false,0.94,50.2,47.2,22,false,false,false,false,CONS,true
JP-2023-000122,45032CEBDB46EFE6,TLC-ONC,TLC-MED,Medicine,Oncology,2023,SignOff,3,57,7.0,7.0,1680,240,PartTime,Associate Specialist,true,true,false,true,7.0,5.25,1.5,0.0,0.25,false,false,false,7.5,4.75,1.25,2,0.19,0.76,14,false,false,false,,,,36,false,false,false,false,ASSOCSPEC,false
JP-2025-000123,D5F7E26F1D2399FB,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,Discussion,2,12,9.5,9.5,2280,240,FullTime,Consultant,false,false,false,false,9.5,6.75,2.5,0.0,0.25,false,false,false,9.0,6.5,2.5,2,0.2,0.75,13,false,false,true,0.844,35.8,30.2,2,false,false,false,false,CONS,true
JP-2024-000124,0E84F826F5FD1DC5,TLC-DERM,TLC-MED,Medicine,Dermatology,2024,Draft,1,5,12.0,12.0,2880,240,FullTime,Consultant,true,false,false,true,12.0,7.75,2.75,0.25,1.25,true,false,false,11.5,8.5,1.5,1,0.18,0.78,20,false,false,false,1.01,29.9,30.2,4,false,false,false,false,CONS,true
JP-2026-000125,406E1B21B338B886,TLC-NEURO,TLC-MED,Medicine,Neurology,2026,Draft,1,6,7.75,7.75,1860,240,PartTime,SAS,true,false,false,true,7.75,5.75,1.25,0.75,0.0,true,false,true,7.75,5.5,1.25,1,0.21,0.73,11,false,false,false,0.983,36.3,35.7,1,false,false,false,false,SAS,false
JP-2024-000126,645AF998AB40FA43,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2024,SignOff,3,41,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,8.25,2.0,0.25,0.0,false,false,true,9.75,8.0,2.0,2,0.17,0.79,6,false,false,false,0.94,45.0,42.3,4,false,false,false,false,CONS,true
JP-2022-000127,D1C8C95442486400,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2022,SignOff,3,69,12.5,12.5,3000,240,FullTime,Consultant,true,false,false,true,12.5,8.0,4.0,0.5,0.0,false,false,false,13.0,9.0,3.25,1,0.2,0.76,31,true,true,false,0.985,53.8,53.0,6,false,false,false,false,CONS,true
JP-2024-000128,93124342BCD06454,TLC-ONC,TLC-MED,Medicine,Oncology,2024,Discussion,2,20,6.0,6.0,1440,240,PartTime,Consultant,true,false,false,true,6.0,4.5,1.25,0.0,0.25,true,false,true,6.25,4.75,1.25,1,0.19,0.76,24,false,false,false,0.989,36.7,36.3,2,false,false,false,false,CONS,true
JP-2022-000129,2444E7F9B83E1F9D,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2022,SignOff,3,21,6.0,6.0,1440,240,PartTime,Consultant,true,false,false,true,6.0,4.75,1.0,0.25,0.0,true,false,true,5.5,4.5,1.25,2,0.17,0.79,13,false,false,false,0.919,40.5,37.2,9,false,true,false,false,CONS,true
JP-2023-000130,DB075916A19A8989,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2023,Locked,4,77,11.5,11.5,2760,240,FullTime,Consultant,true,false,false,true,11.5,8.0,3.25,0.0,0.25,false,false,true,11.0,9.5,1.5,1,0.17,0.79,6,false,true,false,0.879,46.3,40.7,13,true,true,false,false,CONS,true
JP-2025-000131,8CA62FC287075C9E,TLC-UROL,TLC-SURG,Surgery,Urology,2025,Discussion,2,7,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,6.75,3.5,0.0,0.0,false,false,false,10.0,7.5,2.25,2,0.19,0.76,12,false,true,false,0.853,41.6,35.5,13,false,true,false,true,CONS,true
JP-2026-000132,15668B74B01E0045,TLC-RESP,TLC-MED,Medicine,Respiratory,2026,Discussion,2,24,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,8.25,1.75,0.0,0.75,false,false,false,11.25,8.25,1.75,1,0.2,0.75,19,false,false,false,1.01,40.6,41.0,6,false,false,false,true,CONS,true
JP-2026-000133,9130513D2300434F,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,SignOff,3,20,8.0,8.0,1920,240,PartTime,Consultant,true,false,false,true,8.0,6.0,1.75,0.25,0.0,false,false,true,8.25,6.0,2.0,2,0.17,0.79,13,false,false,false,0.974,41.9,40.8,7,false,false,false,false,CONS,true
JP-2025-000134,4746D3BC0A3D4896,TLC-DERM,TLC-MED,Medicine,Dermatology,2025,Discussion,2,32,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,8.0,1.75,0.75,0.0,true,true,true,11.0,8.25,2.0,1,0.18,0.78,13,false,false,false,1.01,29.4,29.7,9,false,false,false,false,CONS,true
JP-2023-000135,25F9DCD6EAE15483,TLC-ONC,TLC-MED,Medicine,Oncology,2023,Draft,1,10,10.5,10.5,2520,240,FullTime,SAS,true,false,false,true,10.5,8.0,2.25,0.25,0.0,false,false,true,10.0,8.0,2.0,2,0.19,0.76,18,false,false,false,0.893,28.9,25.8,1,false,false,false,false,SAS,false
JP-2024-000136,2FF1C495693DEFAC,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2024,SignOff,3,51,12.5,12.5,3000,240,FullTime,Consultant,false,false,false,true,12.5,9.75,2.75,0.0,0.0,false,false,false,12.75,9.75,2.5,1,0.2,0.75,28,true,false,false,1.023,39.1,40.0,7,false,false,false,false,CONS,true
JP-2026-000137,30B6D791C308ECE1,TLC-ONC,TLC-MED,Medicine,Oncology,2026,Discussion,2,89,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,7.0,3.0,0.5,0.0,false,false,false,10.0,6.75,3.25,2,0.19,0.76,32,false,true,false,1.025,28.0,28.7,32,false,false,false,false,CONS,true
JP-2025-000138,21FB49BC59BF56AF,TLC-RESP,TLC-MED,Medicine,Respiratory,2025,Draft,1,11,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,7.75,2.0,0.25,0.75,false,false,false,10.5,8.0,1.75,2,0.2,0.75,21,false,false,false,0.931,45.1,42.0,3,false,false,false,false,CONS,true
JP-2026-000139,BAED0050C6A9D85E,TLC-GASTRO,TLC-MED,Medicine,Gastroenterology,2026,Draft,1,13,8.5,8.5,2040,240,PartTime,Consultant,true,false,false,true,8.5,6.25,1.5,0.5,0.25,true,false,false,7.75,6.0,1.5,1,0.2,0.75,15,false,false,false,0.966,44.3,42.8,1,false,false,false,false,CONS,true
JP-2025-000140,42D6F0BA4E19B4C9,TLC-ENT,TLC-SURG,Surgery,ENT,2025,Discussion,2,17,11.0,11.0,2640,240,FullTime,Consultant,true,true,false,true,11.0,8.0,2.5,0.5,0.0,true,false,true,10.25,8.25,2.25,1,0.18,0.77,15,false,false,false,0.882,27.2,24.0,6,false,false,false,true,CONS,true
JP-2026-000141,8ED84E93E682B724,TLC-ANAES,TLC-SURG,Surgery,Anaesthetics,2026,Locked,4,59,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,7.25,2.0,0.0,1.25,false,false,false,10.0,7.0,2.0,1,0.17,0.79,5,false,false,false,0.969,50.8,49.2,4,false,false,false,false,CONS,true
JP-2024-000142,E891E4DFE66647BA,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2024,Discussion,2,7,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,7.5,3.0,0.0,0.0,true,false,false,11.0,8.5,1.5,2,0.2,0.76,22,false,true,false,0.872,50.7,44.2,26,false,false,true,false,CONS,true
JP-2026-000143,A95865C45C0B5667,TLC-DERM,TLC-MED,Medicine,Dermatology,2026,Locked,4,34,10.0,10.0,2400,240,FullTime,SAS,true,false,false,true,10.0,7.75,2.0,0.25,0.0,true,false,false,10.0,8.0,2.0,1,0.18,0.78,15,false,false,false,1.044,34.0,35.5,6,false,false,false,false,SAS,false
JP-2025-000144,2B8F2A23AC68B1EA,TLC-NEURO,TLC-MED,Medicine,Neurology,2025,Draft,1,7,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,7.0,2.75,0.25,0.0,true,false,true,10.0,7.25,3.0,1,0.21,0.73,17,false,false,false,1.026,34.6,35.5,7,false,false,false,false,CONS,true
JP-2025-000145,79D6FC183FF96460,TLC-RENAL,TLC-MED,Medicine,Renal,2025,Discussion,2,7,10.5,10.5,2520,240,FullTime,Consultant,true,false,false,true,10.5,7.25,2.25,0.0,1.0,true,false,false,10.5,7.25,2.0,1,0.21,0.73,31,false,false,false,1.035,31.1,32.2,5,false,false,false,false,CONS,true
JP-2026-000146,322B1B413F3ED6F6,TLC-RENAL,TLC-MED,Medicine,Renal,2026,Discussion,2,8,10.25,10.25,2460,240,FullTime,Consultant,true,false,false,true,10.25,6.75,3.5,0.0,0.0,false,false,false,10.25,7.75,2.5,1,0.21,0.73,31,false,true,false,1.029,34.1,35.1,8,false,false,false,false,CONS,true
JP-2026-000147,62E3BD149A4CD458,TLC-ENT,TLC-SURG,Surgery,ENT,2026,Discussion,2,38,10.75,10.75,2580,240,FullTime,Consultant,true,false,false,true,10.75,7.0,3.5,0.25,0.0,true,false,false,10.5,8.0,2.0,1,0.18,0.77,23,false,true,false,0.982,33.9,33.3,9,false,false,false,false,CONS,true
JP-2026-000148,3073B7E8198DF0C0,TLC-ORTH,TLC-SURG,Surgery,Orthopaedics,2026,Draft,1,1,10.0,10.0,2400,240,FullTime,Consultant,true,false,false,true,10.0,7.25,1.75,0.25,0.75,true,false,true,9.75,7.0,1.5,1,0.2,0.76,22,false,false,false,0.998,51.2,51.1,7,false,true,false,false,CONS,true
JP-2026-000149,1E2776011A992B25,TLC-ONC,TLC-MED,Medicine,Oncology,2026,SignOff,3,45,12.5,12.5,3000,240,FullTime,SAS,true,true,false,false,12.5,9.25,2.25,0.25,0.75,false,false,false,12.25,9.25,2.25,2,0.19,0.76,35,true,false,true,,,,1,false,false,false,false,SAS,false
JP-2026-000150,C7E80C801B558893,TLC-DERM,TLC-MED,Medicine,Dermatology,2026,SignOff,3,52,10.25,10.25,2460,240,FullTime,Consultant,true,true,false,true,10.25,7.25,2.75,0.0,0.25,false,false,true,9.75,8.5,2.0,1,0.18,0.78,14,false,true,false,0.967,24.3,23.5,6,false,true,false,false,CONS,true
JP-2025-000151,E3578D54C4DDF7DD,TLC-CARD,TLC-MED,Medicine,Cardiology,2025,Draft,1,8,11.0,11.0,2640,240,FullTime,Consultant,true,false,false,true,11.0,8.0,2.75,0.0,0.25,false,false,false,11.25,7.75,2.75,1,0.22,0.74,6,false,false,false,0.738,40.5,29.9,3,false,false,false,false,CONS,true
JP-2024-000152,C94F10646026D1A6,TLC-NEURO,TLC-MED,Medicine,Neurology,2024,SignOff,3,145,9.5,9.5,2280,240,FullTime,Consultant,true,false,false,true,9.5,6.5,2.5,0.5,0.0,true,false,true,9.75,6.0,2.75,1,0.21,0.73,8,false,false,false,0.969,38.3,37.1,30,false,true,false,false,CONS,true
